optimizer	lr	weight_decay	dropout_p	initializer	activation	training_frac	seed
sgd	0.005099649113213367	3.04469988156239e-07	0.06327705209388274	he	relu	0.5	847176190
sgd	0.00016850681864951581	9.558213569301077e-08	0.28642161547397793	xavier	relu	0.25	677289286
sgd	0.0009593068129648023	1.0845831571377563e-08	0.45929995343670915	xavier	tanh	0.25	394659116
adam	0.04084520104314114	0.00709157164542504	0.393104824234666	orthogonal	relu	0.25	14509187
adam	9.189190383054221e-05	4.2680307579766766e-08	0.08927539012873142	xavier	relu	0.5	430434083
sgd	0.0005442106216170958	0.0001488670608578588	0.16088376509399543	he	tanh	0.25	542280773
adam	0.009941467759540249	0.003386695088911964	0.1344862390964952	he	relu	1.0	894131451
sgd	0.0071199769745725425	0.0002178691880706657	0.13546447593057093	xavier	tanh	1.0	358632862
sgd	6.667054534048097e-05	0.000853114224022094	0.06782390742590022	xavier	tanh	0.25	995002130
adam	0.00010299010669730568	5.859927055707112e-07	0.4910231987591157	he	tanh	0.1	116595132
adam	5.126906116461365e-05	1.5104393710770524e-07	0.19060772038449952	orthogonal	tanh	0.25	549702507
adam	0.00048683808944557683	4.320390294186667e-06	0.49392878873051577	orthogonal	tanh	0.1	250844341
adam	0.0017814143270535863	8.083853375538388e-06	0.07794513708266565	xavier	relu	0.1	880830630
adam	0.010428944781914393	1.5843302736420253e-05	0.32310308000734833	orthogonal	relu	0.25	748277850
sgd	0.005398705795648545	3.5711653352927635e-07	0.11253118972824833	xavier	tanh	1.0	671536985
adam	9.864595594284912e-05	4.3595555112616635e-06	0.0963622750234619	xavier	relu	0.1	344682002
adam	0.002140605025466173	0.0007986575650323637	0.19345891968524437	he	tanh	1.0	477589542
adam	0.0006505998396029302	1.3096889636297174e-08	0.24491715554903837	orthogonal	tanh	1.0	792214653
sgd	0.0003731862021698762	1.206469784660844e-07	0.09982411485165177	orthogonal	relu	0.1	15814828
sgd	0.015319108778942343	3.536566094882756e-05	0.43085312976105283	xavier	relu	0.5	48763532
sgd	0.01782106617281676	1.9173355809344198e-05	0.18854656221136007	he	tanh	0.25	666587889
adam	0.0022964950130152607	0.0005704386189263221	0.37580546118707137	he	tanh	0.25	939140315
adam	0.00030651364152025853	3.6614354610663167e-06	0.39710296111004406	orthogonal	relu	0.1	306974333
sgd	0.000933757718753706	0.00048128162674837966	0.29976356521375985	orthogonal	relu	0.1	241820729
adam	0.0003589309142487233	2.36614594400152e-07	0.29425516257011	xavier	tanh	0.5	510319067
adam	0.02146175461443571	1.8867295412137116e-05	0.2224367019640775	he	tanh	1.0	73851335
adam	0.00020290006931756688	1.0115722527719351e-06	0.3061015280722119	orthogonal	tanh	0.25	504771388
sgd	0.027451345515829183	1.8682031640917786e-06	0.02615599350943759	he	relu	0.25	312632190
sgd	0.04133895248489316	5.3513380106136274e-06	0.046965804398801825	he	tanh	1.0	640853352
adam	0.0008573757653785615	2.4741109678549946e-05	0.05551150355743378	xavier	relu	0.1	777558402
adam	0.00027546297460406035	0.0006835440992917251	0.32457872412506067	xavier	relu	0.25	358066124
sgd	0.0005988642927733533	7.088285923272202e-05	0.38059291609523754	xavier	tanh	0.5	911274173
sgd	0.0009660350076169708	0.00028838153861571186	0.23021454629303306	he	relu	0.25	645202424
sgd	0.00010020989407266168	3.2859468485145487e-06	0.4218783253205993	he	relu	0.1	536315070
sgd	0.009017257133643352	7.575993337864679e-08	0.06804244539716386	xavier	tanh	0.1	978028027
sgd	0.00022405910060603262	2.003987094989987e-05	0.05024828969731915	he	relu	0.1	153382256
sgd	0.0005236577865856903	8.954986818228692e-05	0.2645046479742669	orthogonal	relu	0.1	356015512
sgd	0.0018036190553840864	0.006616361609959478	0.4272319055152146	xavier	relu	0.5	509379383
adam	0.0004895987749954852	2.3857297784546627e-05	0.2437752239775176	xavier	tanh	1.0	121848736
sgd	0.003488976713193084	0.00580466762912329	0.24896432697402887	xavier	relu	0.1	960336805
adam	0.00012639543094167	0.004734451222578969	0.1086338197971799	he	tanh	0.1	800306292
sgd	0.00014793724353155197	5.759357261346625e-06	0.4134537397152125	he	tanh	0.1	915783813
sgd	0.0001296534831473883	9.137025707917439e-07	0.3023312547131937	he	relu	0.1	223807545
adam	0.007167467906199247	1.8614184371348196e-07	0.16156265119987706	xavier	relu	0.1	52203051
adam	0.006356742691140322	7.145612423237279e-06	0.33798542016026045	he	relu	0.25	978825900
adam	0.003839798168822201	5.503105466921255e-07	0.07297967197984817	he	tanh	1.0	944372383
adam	0.01222815757384605	0.0013852362756781914	0.3376017134652308	orthogonal	tanh	1.0	240539820
sgd	6.113126526996601e-05	8.79687641407361e-07	0.0019246840581017	xavier	relu	0.5	185370428
sgd	6.285109344657699e-05	0.0015321267400624156	0.4438430021675228	orthogonal	relu	0.5	312185646
adam	0.0005660187751907266	2.0711129948449674e-07	0.270668367102386	xavier	relu	0.5	606205076
adam	7.000390224217972e-05	2.046678974578848e-06	0.0001539169909204885	xavier	tanh	0.5	186404943
adam	0.00024248842836992657	1.495267173891049e-05	0.4324069331148052	he	relu	0.25	118975349
sgd	0.0004932138786907139	7.767306922096727e-08	0.44523176893055744	xavier	relu	1.0	750087380
sgd	7.663890456484156e-05	0.00955440597958706	0.3477028123745979	xavier	tanh	0.25	726346491
adam	0.0003962818348534942	2.8242013841646472e-05	0.3523035502713633	he	relu	0.25	316953828
adam	0.006057253807631902	5.3567145064656866e-08	0.38215303266174727	xavier	relu	0.5	12842659
sgd	0.0002132604527420881	0.0008370117206877646	0.33476549225475205	xavier	relu	0.5	231302370
sgd	0.004499498243996054	1.0652290639085033e-08	0.2179743324471644	xavier	relu	0.1	839284370
sgd	0.011545714108102234	1.9586848116910356e-08	0.47270481439406	xavier	tanh	0.25	941897235
adam	0.010353661112384152	2.2867478700785382e-08	0.07282030514800031	he	tanh	1.0	323988920
adam	0.00037917880114536823	2.5069029782246236e-08	0.37736243220924015	he	relu	0.25	99204497
sgd	0.011185715840671847	0.0014550905168909155	0.2903790744446958	xavier	relu	0.1	713889838
sgd	0.0003005473635327824	3.853046443404375e-07	0.37770087957621673	orthogonal	tanh	0.5	555762920
adam	0.004412029156482421	0.00015076600141161314	0.25368482531120334	he	tanh	0.25	931188016
adam	0.00022439344307878067	0.002592183246729683	0.09168782043337248	xavier	relu	0.25	840734221
adam	0.00011178301650207818	5.776612617382918e-05	0.049818762364430724	xavier	relu	0.5	191100046
sgd	0.0006278789958244775	0.00010643471888182327	0.2592061031895106	he	relu	0.1	878497182
adam	0.0010345677848771656	3.984176050958816e-07	0.09248354736616748	he	tanh	0.1	547857780
sgd	9.607597994648805e-05	0.0003179080488759029	0.18400389992166494	he	tanh	0.25	845786677
sgd	0.00020611495726435158	0.0004101648537057818	0.46737848725942716	orthogonal	tanh	0.1	362127221
sgd	0.012734847802956634	1.2789615889068e-05	0.4612159166875026	xavier	relu	0.5	576392450
adam	0.0036933315394905054	0.00015076269384288574	0.044940697306972754	orthogonal	relu	0.5	649218703
sgd	0.0003138414892285859	3.4289158842790155e-05	0.31869293877472477	xavier	relu	0.25	195190712
sgd	0.00047625102656202565	1.4303801242122707e-05	0.4772496865103863	xavier	tanh	0.25	709761994
sgd	0.00020529851286667326	0.0037562058173367724	0.0393532593473398	orthogonal	relu	0.5	132985867
adam	0.0007836953085014985	2.582090097801756e-06	0.29644990320165526	orthogonal	relu	0.1	896369993
adam	0.0451596182090114	0.000984290156824736	0.2444247777638907	he	relu	0.1	860760799
sgd	9.904116418690634e-05	2.685743672599682e-07	0.19976689066156472	orthogonal	relu	0.5	248523535
adam	0.00727189707949472	0.0025944282486616843	0.029831466190807177	orthogonal	tanh	0.25	602428359
sgd	0.0012603736536173694	3.163539492305571e-07	0.2367598184551541	orthogonal	relu	0.1	620716389
adam	0.001005557489385796	0.001135044297881781	0.2317864412514582	orthogonal	tanh	1.0	883289035
adam	0.0004101009192879224	0.00013668707548374824	0.21145373471540407	xavier	relu	0.1	458513815
adam	0.0025340525998930412	9.310053350067773e-07	0.3224193800532398	xavier	tanh	0.25	515965595
adam	0.00043040983715647	2.9299845826687872e-08	0.2864168025419708	orthogonal	relu	0.25	367907188
sgd	0.0002567009352242378	0.006347746549489768	0.19338925674032958	orthogonal	tanh	0.25	117601287
adam	0.0001477785519702191	1.0773149998592205e-08	0.23905750690575633	xavier	tanh	0.1	728769657
sgd	0.00042761435987803085	3.683084079266323e-07	0.4123607198545842	orthogonal	relu	1.0	807974235
sgd	0.0007306812463062015	0.001715745298792347	0.17561878359830008	orthogonal	relu	0.5	630708899
sgd	0.00035588851971651424	4.183471743447109e-06	0.022742526938779983	orthogonal	relu	0.5	917827673
sgd	0.00033189362710832213	1.811792162438813e-08	0.48883274038387353	orthogonal	relu	0.5	593858183
adam	0.0003748478165568154	3.2362417705502954e-06	0.1944833771474614	he	relu	1.0	443894457
sgd	0.042750264907821106	0.00013977562158989403	0.26415972420248146	he	relu	0.5	985242939
adam	0.00017317227382270458	0.0015591149969546197	0.09829550993233421	xavier	tanh	0.5	359300273
sgd	9.042767100947247e-05	2.5621011441512376e-06	0.13313840406322586	xavier	tanh	1.0	68452891
adam	0.01202077497181223	7.24800804255944e-08	0.01346338505889172	he	relu	0.25	333867739
adam	0.0013622439895149645	4.064604857055433e-06	0.01981329851800845	xavier	tanh	0.25	473928548
adam	0.009328419188398001	2.3090322951082778e-05	0.4753433221845447	orthogonal	relu	0.25	963768360
adam	0.0007595678076569015	3.4953999610967624e-08	0.25154431270552374	he	tanh	0.5	42734307
sgd	0.018256099038471352	1.1973148510657678e-06	0.1996382800006385	xavier	relu	0.1	872912794
sgd	0.000572002626001003	6.364882952368281e-06	0.12038432356948786	orthogonal	relu	0.5	851098101
sgd	7.62758142497395e-05	0.008648264695525095	0.19251146833650878	orthogonal	relu	0.5	138795966
sgd	0.04003936794851963	2.0045439355028986e-06	0.14379741615153702	he	relu	1.0	155032720
adam	0.009093698749438708	0.0001671884805413207	0.03357310418824072	xavier	tanh	0.25	127833288
adam	0.001727900993955813	4.785212298869113e-05	0.48406161330704534	xavier	relu	0.1	255669152
adam	0.0014836927075963732	1.7205341168735243e-08	0.06762236754609452	he	relu	0.5	692377588
adam	0.0008082858805004272	9.115405504421329e-08	0.09985572405029741	orthogonal	relu	0.1	273997523
adam	0.00010108174163345195	0.005380698710930945	0.023330683999760404	he	relu	0.5	441444812
adam	0.00032354019187717445	1.6625858955907768e-06	0.07475048161471853	xavier	tanh	0.5	793414363
adam	0.00010118519820675312	0.0035826357639014163	0.43208329653530064	xavier	relu	1.0	90012399
sgd	0.0008611347565114483	0.00010751862524861431	0.3968958289853998	he	relu	0.5	698434460
adam	0.00013643501083253915	2.2352687093450786e-07	0.23881989997466585	orthogonal	relu	0.1	572025740
sgd	0.0010214512184029403	1.4825704014792363e-06	0.1591429559441374	he	relu	0.1	691177005
sgd	0.00428531987804767	0.0009761561929452825	0.19474310556591656	xavier	tanh	0.1	327278114
adam	0.0002609123730737802	1.8884880627235973e-05	0.25518475719407346	xavier	relu	1.0	311545084
adam	0.0002486236537284656	0.0003375517935747757	0.048665090907819175	orthogonal	relu	1.0	818327941
sgd	0.018539257200398205	3.918704062369769e-05	0.49903997089392066	xavier	relu	0.25	858134097
adam	0.024819100522976832	0.007201888241241516	0.3301385421939108	he	relu	0.25	715709298
sgd	0.021742547534008484	4.9314724440061436e-08	0.4084711171823642	xavier	tanh	0.1	969457919
sgd	0.0019335454696415497	1.0428289539087862e-07	0.455898872107162	orthogonal	relu	0.5	348590788
sgd	0.02182839938743741	6.2790949120167e-05	0.31951372993235183	xavier	tanh	0.5	487114542
sgd	0.009295006132540385	2.4737096188217804e-08	0.3456236260039167	he	relu	0.1	726607768
adam	0.000331188487316801	2.558654844162865e-07	0.2561225467110971	orthogonal	tanh	0.25	722598337
adam	0.0001172043150478437	1.1069668145689092e-08	0.23314134947906212	orthogonal	relu	0.25	355401737
adam	0.0010373693200771417	2.1350082528912406e-07	0.16785627439221384	orthogonal	tanh	1.0	784812855
sgd	0.007335579924492589	4.105072841186825e-08	0.3182296371294482	he	relu	0.25	544006941
sgd	0.0007127875339292482	1.4630116576956218e-06	0.01941684084834766	he	tanh	0.25	498490609
sgd	0.002740478130655628	4.3039606871733946e-07	0.19528525084163206	he	tanh	1.0	221568250
adam	0.03720471890125618	1.0994507504966877e-06	0.37686701920904586	xavier	relu	1.0	194212716
adam	0.0010704778850444455	0.0010273426110895415	0.07056421594084772	orthogonal	relu	0.1	707957764
sgd	0.008664664829326438	0.0023071020935139857	0.41754159833565213	he	relu	0.25	113245302
sgd	0.023732149506091024	3.101561641714974e-05	0.3819668326460608	he	relu	1.0	692585463
sgd	0.03695617791399921	1.883200235813643e-05	0.17828597925785095	he	tanh	0.25	543156000
adam	0.01902657099987647	0.0086183611887525	0.28664016244261226	xavier	tanh	0.1	118550901
adam	0.02949906103731985	2.597799997500583e-06	0.19610803457086695	he	relu	0.1	260074560
adam	0.023665744533241554	1.9526951556905488e-07	0.4134332016688273	xavier	relu	0.1	989431953
sgd	0.0005051740982704162	7.702655187178457e-06	0.28633256711320026	xavier	tanh	0.1	646035632
sgd	0.0023138860275211423	0.0022058173738876714	0.32747002150034843	orthogonal	relu	0.25	544339722
sgd	0.00015915772708312005	8.849093804122421e-06	0.21989313070476457	he	tanh	0.5	404288340
adam	0.0042317658385231756	0.0005581075338966946	0.1104468304990967	orthogonal	tanh	1.0	562171966
sgd	0.00044741331796229535	0.002415018323928692	0.21746168432098756	xavier	relu	0.5	614135000
adam	0.0016352609818977254	1.5330468308729685e-06	0.38135214646001	he	tanh	0.25	944525141
sgd	6.904808044349423e-05	3.922620066384952e-05	0.20848035753829536	he	relu	0.1	340007738
sgd	7.26948802461944e-05	1.9202685525658182e-07	0.4900985416024296	orthogonal	relu	0.25	395647770
adam	7.207837847347544e-05	7.984071580250354e-07	0.14541391177074098	xavier	relu	0.1	296702640
sgd	0.03107776476638725	1.915298175166936e-07	0.17148295066458452	xavier	relu	1.0	379368908
sgd	0.004092175525152736	3.7354986180581437e-06	0.2796710740195107	he	relu	0.1	272781216
adam	0.00096881027080319	3.1386615809239657e-06	0.2795484430280025	orthogonal	tanh	0.25	939279969
sgd	0.0008489584583231125	3.4985725027927294e-05	0.1761615149224977	orthogonal	relu	0.25	158148712
adam	0.004273745183758078	4.4887882341363004e-05	0.30437977698493274	orthogonal	tanh	0.1	707894370
sgd	5.115039725626143e-05	4.8863305442847294e-05	0.23622120272827718	orthogonal	tanh	0.1	574890494
adam	0.0013126954287891203	2.0685927635981472e-06	0.24169252810504593	he	tanh	0.1	100532608
adam	0.004842203466309749	1.4797872399671454e-08	0.48214114831539784	xavier	tanh	1.0	58720660
adam	0.002489668019058442	3.24794865754148e-08	0.40428875472791176	orthogonal	tanh	0.25	242130927
adam	0.00028785101764809825	0.0004557551118033783	0.18708874478743548	orthogonal	relu	0.1	323664694
sgd	0.007037313106408067	2.9066383612606125e-06	0.21676283371944333	xavier	tanh	1.0	492728837
sgd	0.012214205972160212	6.783783487410333e-08	0.45955674727621326	he	relu	0.1	823407067
sgd	0.003337930694924076	0.00011932879523658659	0.09196122783701854	xavier	relu	1.0	270157776
sgd	0.000948380601530152	2.523416685910394e-06	0.22685192521041714	orthogonal	relu	0.25	147516100
sgd	0.0002734156184381826	1.6325775107101486e-05	0.4578916738193145	he	relu	0.5	700791554
adam	0.01211334420286141	0.0008707160506599796	0.2889034213830417	he	tanh	0.1	238077364
sgd	0.023506896262545693	0.0073633076723160495	0.13197462944193789	orthogonal	tanh	0.5	365714454
sgd	0.007568279694651474	0.0002001725484981485	0.12008147937259239	orthogonal	relu	1.0	81550308
sgd	0.010172671111093564	1.6909755622996815e-07	0.2680520519321368	orthogonal	relu	0.1	971181620
sgd	0.000736973649743615	3.658989334687128e-08	0.2067995623739024	he	tanh	1.0	836512420
sgd	0.00013452273581608087	5.486494344621696e-07	0.12268319505440473	he	tanh	1.0	30413513
sgd	0.0054942532440165085	0.005154521901534366	0.3477408001579773	orthogonal	relu	0.25	427982281
adam	0.0006995084645566367	0.00031809688397984215	0.01455476624514257	he	tanh	0.25	549113938
adam	0.002889337820093893	1.7549952785288662e-08	0.3353265229084889	he	tanh	0.5	861330509
adam	5.2720401273778294e-05	2.8132697321616426e-05	0.060680076001809635	he	tanh	0.5	880662984
adam	0.02793990457901796	5.025953375345904e-06	0.3879328533474912	xavier	tanh	1.0	554735469
adam	0.009804987818744849	0.0045704244148440645	0.31881011226682554	xavier	tanh	1.0	6195200
adam	0.00018144276651331013	6.573927283555078e-05	0.22589738753930155	xavier	tanh	0.25	876392498
adam	0.0022367728664214486	1.1875589287918016e-07	0.2422538502663048	xavier	tanh	0.5	106222252
sgd	0.011812830930957507	3.95426091094207e-05	0.13993657242721996	he	tanh	0.1	456016588
adam	0.019409929201496257	0.0005680145230916252	0.2353860799182092	he	tanh	0.25	890035971
adam	0.0015259114601446913	4.213766978395332e-06	0.07452636994944845	orthogonal	tanh	0.1	982013373
adam	0.019301886723974725	0.0019294153796382118	0.2030725076577367	he	relu	0.5	550703552
sgd	0.04006326362084396	3.183439377791424e-08	0.046987658166890545	xavier	tanh	0.1	737448816
sgd	0.00013697963182430418	4.135980445605482e-05	0.39914182209355886	xavier	relu	0.25	30061031
adam	7.044080120562926e-05	0.0021322340546213615	0.27315723922546686	orthogonal	tanh	0.25	507356959
sgd	0.0012298017666759803	0.0001828737128363211	0.10058429680596337	he	relu	0.25	201418785
sgd	0.009540820598716592	0.0011391429923650514	0.49903651809371	orthogonal	tanh	0.25	464555355
sgd	0.0006004209263273759	1.3389784936354255e-06	0.047279720124520475	orthogonal	tanh	1.0	80197726
sgd	0.028732114631934095	0.00010064680944747026	0.02186640055866368	he	relu	1.0	487726151
adam	0.010445087077066345	4.561692075641364e-08	0.1329085273909349	xavier	relu	0.5	95282726
adam	0.027811443498729375	0.0018669531051786047	0.11242312038787211	he	tanh	0.1	736901273
sgd	0.023276759964672156	0.0008339599367879843	0.4749985962217412	he	tanh	0.1	87220897
adam	0.0013977878242118654	9.698744390947651e-06	0.3728973550268931	orthogonal	relu	0.25	971567541
adam	0.00031116096197449854	0.0001159037901729028	0.22366573142043578	orthogonal	relu	0.1	95856757
sgd	0.0021077155382362863	1.4937094469535522e-08	0.40601235903538696	orthogonal	relu	1.0	349487874
sgd	0.00215271478649296	1.6721208195663835e-08	0.08261430464435066	he	relu	0.25	86601594
